date,year,borough,unit_type,monthly_rent,vacancy_rate
2025-07-30,2025,Saint-Laurent,1BR,1282.0,0.0288
2025-03-22,2025,Saint-Laurent,1BR,1368.0,0.0364
2025-02-18,2025,Saint-Laurent,1BR,1433.0,0.0254
2025-01-26,2025,Saint-Laurent,1BR,1318.0,0.032
2025-01-01,2025,Saint-Laurent,1BR,1224.0,0.0316
2025-01-14,2025,Saint-Laurent,1BR,1364.0,0.0386
2025-11-11,2025,Saint-Laurent,1BR,1154.0,0.0371
2025-12-17,2025,Saint-Laurent,1BR,1379.0,0.0358
2025-05-28,2025,Saint-Laurent,1BR,1294.0,0.0457
2025-08-03,2025,Saint-Laurent,1BR,1296.0,0.0305
2025-06-27,2025,Saint-Laurent,2BR,1562.0,0.0289
2025-02-22,2025,Saint-Laurent,2BR,1594.0,0.0413
2025-06-02,2025,Saint-Laurent,2BR,1580.0,0.0363
2025-09-13,2025,Saint-Laurent,2BR,1447.0,0.0235
2025-02-15,2025,Saint-Laurent,2BR,1490.0,0.0326
2025-11-12,2025,Saint-Laurent,2BR,1730.0,0.01
2025-08-02,2025,Saint-Laurent,2BR,1684.0,0.023
2025-01-06,2025,Saint-Laurent,2BR,1665.0,0.0301
2025-06-01,2025,Saint-Laurent,2BR,1517.0,0.0285
2025-05-23,2025,Saint-Laurent,2BR,1598.0,0.0297
2025-08-06,2025,Saint-Laurent,2BR,1695.0,0.0338
2025-07-20,2025,Saint-Laurent,2BR,1706.0,0.0349
2025-06-05,2025,Saint-Laurent,2BR,1409.0,0.036
2025-05-29,2025,Saint-Laurent,2BR,1729.0,0.0217
2025-07-27,2025,Saint-Laurent,2BR,1419.0,0.0451
2025-12-21,2025,Saint-Laurent,2BR,1546.0,0.0383
2025-02-17,2025,Saint-Laurent,2BR,1724.0,0.035
2025-05-10,2025,Saint-Laurent,2BR,1540.0,0.0257
2025-09-02,2025,Saint-Laurent,2BR,1565.0,0.0404
2025-10-06,2025,Saint-Laurent,2BR,1759.0,0.0352
2025-05-01,2025,Saint-Laurent,2BR,1677.0,0.0341
2025-04-07,2025,Saint-Laurent,2BR,1686.0,0.0328
2025-09-03,2025,Saint-Laurent,2BR,1757.0,0.0248
2025-05-07,2025,Saint-Laurent,2BR,1698.0,0.01
2025-04-03,2025,Saint-Laurent,2BR,1447.0,0.0527
2025-01-14,2025,Saint-Laurent,2BR,1744.0,0.0406
2025-12-21,2025,Saint-Laurent,2BR,1546.0,0.0369
2025-10-26,2025,Saint-Laurent,2BR,1581.0,0.0343
2025-09-02,2025,Saint-Laurent,2BR,1459.0,0.0252
2025-07-03,2025,Saint-Laurent,2BR,1506.0,0.0225
2025-08-13,2025,Saint-Laurent,2BR,1416.0,0.0248
2025-02-23,2025,Saint-Laurent,2BR,1525.0,0.0226
2025-04-13,2025,Saint-Laurent,2BR,1733.0,0.0275
2025-09-27,2025,Saint-Laurent,2BR,1646.0,0.0326
2025-08-26,2025,Saint-Laurent,2BR,1429.0,0.0328
2025-10-16,2025,Saint-Laurent,2BR,1578.0,0.0394
2025-09-13,2025,Saint-Laurent,2BR,1626.0,0.0658
2025-06-21,2025,Saint-Laurent,2BR,1740.0,0.0304
2025-10-15,2025,Saint-Laurent,2BR,1581.0,0.0249
2025-03-02,2025,Saint-Laurent,2BR,1477.0,0.0297
2025-05-10,2025,Saint-Laurent,3BR,2182.0,0.0269
2025-05-01,2025,Saint-Laurent,3BR,2053.0,0.0406
2025-12-07,2025,Saint-Laurent,3BR,2167.0,0.0363
2025-05-04,2025,Saint-Laurent,3BR,2071.0,0.0287
2025-05-09,2025,Saint-Laurent,3BR,2032.0,0.0305
2025-09-27,2025,Saint-Laurent,3BR,2063.0,0.0213
2025-01-26,2025,Saint-Laurent,3BR,1748.0,0.0121
2025-11-14,2025,Saint-Laurent,3BR,1914.0,0.035
2025-09-06,2025,Saint-Laurent,3BR,2239.0,0.0314
2025-11-17,2025,Saint-Laurent,3BR,2002.0,0.0207
2025-05-22,2025,Saint-Laurent,3BR,1971.0,0.0144
2025-10-03,2025,Saint-Laurent,3BR,1881.0,0.0309
2025-10-05,2025,Saint-Laurent,3BR,2001.0,0.0203
2025-02-24,2025,Saint-Laurent,3BR,2159.0,0.0404
2025-01-23,2025,Saint-Laurent,3BR,2038.0,0.0387
2025-12-21,2025,Saint-Laurent,3BR,1971.0,0.0257
2025-02-09,2025,Saint-Laurent,3BR,1878.0,0.0622
2025-09-21,2025,Saint-Laurent,3BR,1927.0,0.0344
2025-04-09,2025,Saint-Laurent,3BR,2476.0,0.0368
2025-07-15,2025,Saint-Laurent,3BR,1763.0,0.0274
2025-03-09,2025,Saint-Laurent,3BR,1997.0,0.0457
2025-07-04,2025,Saint-Laurent,3BR,1929.0,0.044
2025-03-22,2025,Saint-Laurent,3BR,2182.0,0.0347
2025-06-28,2025,Saint-Laurent,3BR,2028.0,0.0316
2025-12-15,2025,Saint-Laurent,3BR,2083.0,0.0275
2025-12-03,2025,Saint-Laurent,3BR,1867.0,0.0273
2025-04-23,2025,Saint-Laurent,3BR,2032.0,0.0426
2025-10-28,2025,Saint-Laurent,3BR,2016.0,0.0244
2025-04-03,2025,Saint-Laurent,3BR,1622.0,0.0335
2025-03-08,2025,Saint-Laurent,3BR,2236.0,0.0417
2025-03-06,2025,Saint-Laurent,3BR,1792.0,0.0205
2025-09-07,2025,Saint-Laurent,3BR,2048.0,0.0315
2025-02-24,2025,Saint-Laurent,3BR,2183.0,0.0507
2025-12-31,2025,Saint-Laurent,3BR,2009.0,0.03
2025-12-23,2025,Saint-Laurent,3BR,2124.0,0.0464
2025-05-02,2025,Saint-Laurent,3BR,1910.0,0.0353
2025-09-26,2025,Saint-Laurent,3BR,1966.0,0.0352
2025-09-27,2025,Saint-Laurent,3BR,1915.0,0.031
2025-06-17,2025,Saint-Laurent,3BR,1966.0,0.0202
2025-10-03,2025,Saint-Laurent,3BR,2064.0,0.0396
2025-08-08,2025,Saint-Laurent,4BR+,2452.0,0.0239
2025-06-08,2025,Saint-Laurent,4BR+,2176.0,0.0357
2025-06-21,2025,Saint-Laurent,4BR+,2653.0,0.0282
2025-05-01,2025,Saint-Laurent,4BR+,2464.0,0.0307
2025-11-11,2025,Saint-Laurent,4BR+,2258.0,0.0325
2025-01-11,2025,Saint-Laurent,4BR+,2681.0,0.0268
2025-01-27,2025,Saint-Laurent,4BR+,2450.0,0.0233
2025-12-12,2025,Saint-Laurent,4BR+,2771.0,0.0337
2025-03-02,2025,Saint-Laurent,4BR+,2521.0,0.0141
2025-02-17,2025,Saint-Laurent,4BR+,2487.0,0.0107
2025-03-25,2025,Saint-Laurent,4BR+,2316.0,0.0367
2025-11-26,2025,Saint-Laurent,4BR+,2459.0,0.0422
2025-04-05,2025,Saint-Laurent,4BR+,3009.0,0.0455
2025-01-06,2025,Saint-Laurent,4BR+,2169.0,0.0259
2025-08-08,2025,Saint-Laurent,4BR+,2392.0,0.0129
2025-10-20,2025,Saint-Laurent,4BR+,2324.0,0.047
2025-04-25,2025,Saint-Laurent,4BR+,2749.0,0.0322
2025-09-02,2025,Saint-Laurent,4BR+,2512.0,0.0215
2025-10-31,2025,Saint-Laurent,4BR+,2578.0,0.01
2025-11-15,2025,Saint-Laurent,4BR+,2723.0,0.0307
2025-11-24,2025,Saint-Laurent,4BR+,2623.0,0.0188
2025-08-17,2025,Saint-Laurent,4BR+,1915.0,0.0451
2025-12-21,2025,Saint-Laurent,4BR+,2321.0,0.0363
2025-05-23,2025,Saint-Laurent,4BR+,2512.0,0.0249
2025-12-14,2025,Saint-Laurent,4BR+,2350.0,0.0237
2025-05-13,2025,Saint-Laurent,4BR+,1988.0,0.033
2025-06-02,2025,Saint-Laurent,4BR+,2681.0,0.0296
2025-02-15,2025,Saint-Laurent,4BR+,2363.0,0.0378
2025-06-14,2025,Saint-Laurent,4BR+,2300.0,0.0439
2025-02-02,2025,Saint-Laurent,4BR+,2122.0,0.01
2025-11-28,2025,Saint-Laurent,4BR+,2389.0,0.0185
2025-02-06,2025,Saint-Laurent,4BR+,2289.0,0.0432
2025-08-26,2025,Saint-Laurent,4BR+,2098.0,0.0355
2025-09-01,2025,Saint-Laurent,4BR+,2522.0,0.0374
2025-12-01,2025,Saint-Laurent,4BR+,2578.0,0.0171
2025-12-04,2025,Saint-Laurent,4BR+,2309.0,0.0385
2025-10-16,2025,Saint-Laurent,4BR+,2262.0,0.0314
2025-11-17,2025,Saint-Laurent,4BR+,2463.0,0.0558
2025-10-29,2025,Saint-Laurent,4BR+,2206.0,0.0456
2025-03-21,2025,Saint-Laurent,4BR+,3195.0,0.019
2025-10-16,2025,Mercier,Studio,965.0,0.0314
2025-03-04,2025,Mercier,Studio,861.0,0.0335
2025-06-28,2025,Mercier,Studio,905.0,0.0191
2025-11-17,2025,Mercier,Studio,917.0,0.0293
2025-11-24,2025,Mercier,Studio,859.0,0.0393
2025-01-16,2025,Mercier,Studio,890.0,0.0381
2025-05-17,2025,Mercier,Studio,967.0,0.0398
2025-12-18,2025,Mercier,Studio,918.0,0.0308
2025-08-07,2025,Mercier,Studio,859.0,0.0285
2025-05-27,2025,Mercier,Studio,908.0,0.0407
2025-12-21,2025,Mercier,Studio,886.0,0.032
2025-11-19,2025,Mercier,Studio,1005.0,0.0162
2025-10-31,2025,Mercier,Studio,891.0,0.0278
2025-11-20,2025,Mercier,Studio,835.0,0.0312
2025-03-13,2025,Mercier,Studio,955.0,0.0317
2025-04-01,2025,Mercier,Studio,1004.0,0.0339
2025-02-12,2025,Mercier,Studio,757.0,0.0244
2025-10-11,2025,Mercier,Studio,937.0,0.0378
2025-09-20,2025,Mercier,Studio,793.0,0.0151
2025-03-27,2025,Mercier,Studio,814.0,0.027
2025-03-22,2025,Mercier,Studio,903.0,0.0288
2025-07-16,2025,Mercier,Studio,805.0,0.0262
2025-10-23,2025,Mercier,Studio,873.0,0.0365
2025-10-30,2025,Mercier,Studio,838.0,0.03
2025-03-08,2025,Mercier,Studio,915.0,0.0324
2025-09-10,2025,Mercier,Studio,1004.0,0.0428
2025-10-20,2025,Mercier,Studio,895.0,0.0434
2025-03-04,2025,Mercier,Studio,908.0,0.0114
2025-11-15,2025,Mercier,Studio,875.0,0.0377
2025-08-07,2025,Mercier,Studio,969.0,0.026
2025-08-02,2025,Mercier,Studio,1011.0,0.0349
2025-06-08,2025,Mercier,Studio,945.0,0.0251
2025-03-04,2025,Mercier,Studio,874.0,0.0294
2025-07-20,2025,Mercier,Studio,859.0,0.0538
2025-12-02,2025,Mercier,Studio,903.0,0.0349
2025-08-17,2025,Mercier,Studio,885.0,0.0358
2025-01-13,2025,Mercier,Studio,855.0,0.0378
2025-04-13,2025,Mercier,Studio,968.0,0.0411
2025-08-23,2025,Mercier,Studio,918.0,0.0311
2025-02-09,2025,Mercier,Studio,883.0,0.0307
2025-10-17,2025,Mercier,1BR,1087.0,0.0322
2025-04-22,2025,Mercier,1BR,1031.0,0.0346
2025-09-30,2025,Mercier,1BR,1277.0,0.0432
2025-04-04,2025,Mercier,1BR,1292.0,0.0358
2025-01-03,2025,Mercier,1BR,1231.0,0.0411
2025-10-27,2025,Mercier,1BR,1201.0,0.0316
2025-04-28,2025,Mercier,1BR,1322.0,0.0396
2025-07-06,2025,Mercier,1BR,1280.0,0.0319
2025-12-17,2025,Mercier,1BR,1328.0,0.0263
2025-07-03,2025,Mercier,1BR,1119.0,0.0183
2025-12-19,2025,Mercier,1BR,1231.0,0.0362
2025-04-21,2025,Mercier,1BR,1255.0,0.0437
2025-02-22,2025,Mercier,1BR,1174.0,0.0433
2025-05-24,2025,Mercier,1BR,1243.0,0.0319
2025-10-18,2025,Mercier,1BR,1272.0,0.0259
2025-07-30,2025,Mercier,1BR,1208.0,0.0421
2025-07-05,2025,Mercier,1BR,1123.0,0.0256
2025-04-29,2025,Mercier,1BR,1108.0,0.0274
2025-03-08,2025,Mercier,1BR,1241.0,0.0245
2025-07-31,2025,Mercier,1BR,1369.0,0.0389
2025-04-17,2025,Mercier,1BR,1078.0,0.0373
2025-10-14,2025,Mercier,1BR,1057.0,0.0411
2025-12-10,2025,Mercier,1BR,1244.0,0.0438
2025-01-03,2025,Mercier,1BR,1281.0,0.0389
2025-06-26,2025,Mercier,1BR,1249.0,0.0247
2025-09-06,2025,Mercier,1BR,1285.0,0.0292
2025-10-09,2025,Mercier,1BR,1450.0,0.0442
2025-05-30,2025,Mercier,1BR,1214.0,0.0202
2025-10-30,2025,Mercier,1BR,1179.0,0.0436
2025-12-11,2025,Mercier,1BR,1078.0,0.0309
2025-09-17,2025,Mercier,1BR,1254.0,0.0301
2025-01-24,2025,Mercier,1BR,1252.0,0.014
2025-01-13,2025,Mercier,1BR,1294.0,0.0135
2025-04-12,2025,Mercier,1BR,1286.0,0.038
2025-12-04,2025,Mercier,1BR,1060.0,0.0392
2025-03-09,2025,Mercier,1BR,1318.0,0.0326
2025-12-21,2025,Mercier,1BR,1218.0,0.0313
2025-07-10,2025,Mercier,1BR,1285.0,0.0328
2025-01-15,2025,Mercier,1BR,1117.0,0.0433
2025-04-08,2025,Mercier,1BR,1156.0,0.0247
2025-09-02,2025,Mercier,2BR,1496.0,0.0309
2025-07-02,2025,Mercier,2BR,1406.0,0.0364
2025-01-09,2025,Mercier,2BR,1658.0,0.041
2025-06-05,2025,Mercier,2BR,1568.0,0.0328
2025-10-19,2025,Mercier,2BR,1514.0,0.0242
2025-06-16,2025,Mercier,2BR,1692.0,0.0238
2025-10-16,2025,Mercier,2BR,1397.0,0.0391
2025-09-15,2025,Mercier,2BR,1377.0,0.0424
2025-04-25,2025,Mercier,2BR,1699.0,0.0412
2025-01-01,2025,Mercier,2BR,1645.0,0.0316
2025-06-09,2025,Mercier,2BR,1442.0,0.0329
2025-01-24,2025,Mercier,2BR,1632.0,0.0382
2025-04-03,2025,Mercier,2BR,1452.0,0.0326
2025-03-31,2025,Mercier,2BR,1552.0,0.0432
2025-07-14,2025,Mercier,2BR,1675.0,0.0384
2025-10-22,2025,Mercier,2BR,1709.0,0.0255
2025-08-18,2025,Mercier,2BR,1720.0,0.0396
2025-06-10,2025,Mercier,2BR,1371.0,0.0321
2025-05-14,2025,Mercier,2BR,1445.0,0.0243
2025-02-03,2025,Mercier,2BR,1519.0,0.0372
2025-01-20,2025,Mercier,2BR,1739.0,0.0203
2025-12-07,2025,Mercier,2BR,1582.0,0.0363
2025-03-22,2025,Mercier,2BR,1606.0,0.0301
2025-02-04,2025,Mercier,2BR,1600.0,0.0318
2025-02-26,2025,Mercier,2BR,1432.0,0.0308
2025-10-23,2025,Mercier,2BR,1509.0,0.0433
2025-10-23,2025,Mercier,2BR,1491.0,0.0382
2025-11-28,2025,Mercier,2BR,1579.0,0.0211
2025-07-08,2025,Mercier,2BR,1660.0,0.0195
2025-12-19,2025,Mercier,2BR,1435.0,0.0573
2025-12-14,2025,Mercier,2BR,1645.0,0.039
2025-04-11,2025,Mercier,2BR,1482.0,0.0505
2025-09-19,2025,Mercier,2BR,1621.0,0.041
2025-03-09,2025,Mercier,2BR,1318.0,0.0426
2025-05-19,2025,Mercier,2BR,1597.0,0.0407
2025-05-19,2025,Mercier,2BR,1526.0,0.0282
2025-07-29,2025,Mercier,2BR,1576.0,0.0442
2025-10-20,2025,Mercier,2BR,1415.0,0.0354
2025-07-03,2025,Mercier,2BR,1509.0,0.0337
2025-11-10,2025,Mercier,2BR,1571.0,0.0473
2025-09-03,2025,Mercier,3BR,2064.0,0.0291
2025-03-09,2025,Mercier,3BR,1882.0,0.0204
2025-08-21,2025,Mercier,3BR,2021.0,0.034
2025-08-28,2025,Mercier,3BR,1869.0,0.0208
2025-05-06,2025,Mercier,3BR,1903.0,0.0339
2025-03-31,2025,Mercier,3BR,1829.0,0.0403
2025-05-19,2025,Mercier,3BR,1898.0,0.0338
2025-01-27,2025,Mercier,3BR,1981.0,0.0347
2025-11-26,2025,Mercier,3BR,2056.0,0.0322
2025-05-05,2025,Mercier,3BR,1815.0,0.03
2025-10-10,2025,Mercier,3BR,1949.0,0.0359
2025-12-09,2025,Mercier,3BR,1605.0,0.0451
2025-01-07,2025,Mercier,3BR,1970.0,0.0496
2025-12-09,2025,Mercier,3BR,2097.0,0.01
2025-12-02,2025,Mercier,3BR,1711.0,0.0264
2025-12-11,2025,Mercier,3BR,1868.0,0.0181
2025-03-10,2025,Mercier,3BR,1769.0,0.032
2025-03-27,2025,Mercier,3BR,1805.0,0.0456
2025-05-14,2025,Mercier,3BR,2029.0,0.0452
2025-08-18,2025,Mercier,3BR,1917.0,0.0316
2025-07-04,2025,Mercier,3BR,2015.0,0.0372
2025-10-25,2025,Mercier,3BR,1722.0,0.0398
2025-03-18,2025,Mercier,3BR,1783.0,0.0424
2025-06-02,2025,Mercier,3BR,1902.0,0.0346
2025-03-24,2025,Mercier,3BR,1971.0,0.0344
2025-05-09,2025,Mercier,3BR,1975.0,0.031
2025-01-13,2025,Mercier,3BR,2167.0,0.0389
2025-12-25,2025,Mercier,3BR,1882.0,0.0157
2025-10-07,2025,Mercier,3BR,1982.0,0.04
2025-06-06,2025,Mercier,3BR,2131.0,0.0404
2025-09-22,2025,Mercier,3BR,1866.0,0.0322
2025-03-31,2025,Mercier,3BR,1707.0,0.0203
2025-06-25,2025,Mercier,3BR,1922.0,0.0347
2025-03-08,2025,Mercier,3BR,1925.0,0.0206
2025-07-21,2025,Mercier,3BR,1918.0,0.0252
2025-12-02,2025,Mercier,3BR,1968.0,0.0414
2025-03-25,2025,Mercier,3BR,2215.0,0.0404
2025-04-21,2025,Mercier,3BR,1935.0,0.0445
2025-01-27,2025,Mercier,3BR,2278.0,0.0318
2025-06-05,2025,Mercier,3BR,1771.0,0.0371
2025-05-17,2025,Mercier,4BR+,2624.0,0.0265
2025-12-27,2025,Mercier,4BR+,2064.0,0.0225
2025-09-15,2025,Mercier,4BR+,2528.0,0.0275
2025-01-01,2025,Mercier,4BR+,2431.0,0.0397
2025-12-23,2025,Mercier,4BR+,2441.0,0.0402
2025-04-21,2025,Mercier,4BR+,2345.0,0.0406
2025-04-05,2025,Mercier,4BR+,2404.0,0.0395
2025-07-15,2025,Mercier,4BR+,2486.0,0.0336
2025-06-13,2025,Mercier,4BR+,2448.0,0.0262
2025-02-12,2025,Mercier,4BR+,2431.0,0.0327
2025-11-16,2025,Mercier,4BR+,2572.0,0.035
2025-03-10,2025,Mercier,4BR+,2427.0,0.0535
2025-12-06,2025,Mercier,4BR+,2368.0,0.0335
2025-05-29,2025,Mercier,4BR+,2257.0,0.0377
2025-10-17,2025,Mercier,4BR+,2858.0,0.0393
2025-12-03,2025,Mercier,4BR+,2266.0,0.0478
2025-04-30,2025,Mercier,4BR+,2374.0,0.0524
2025-12-28,2025,Mercier,4BR+,2269.0,0.0299
2025-05-14,2025,Mercier,4BR+,2604.0,0.029
2025-12-01,2025,Mercier,4BR+,2010.0,0.044
2025-12-29,2025,Mercier,4BR+,2245.0,0.0249
2025-11-13,2025,Mercier,4BR+,2627.0,0.0509
2025-10-03,2025,Mercier,4BR+,2217.0,0.0523
2025-12-22,2025,Mercier,4BR+,2459.0,0.034
2025-06-27,2025,Mercier,4BR+,2230.0,0.053
2025-08-24,2025,Mercier,4BR+,2106.0,0.0275
2025-05-25,2025,Mercier,4BR+,2244.0,0.0309
2025-08-18,2025,Mercier,4BR+,2217.0,0.0486
2025-04-01,2025,Mercier,4BR+,2498.0,0.0306
2025-12-20,2025,Mercier,4BR+,2270.0,0.0348
2025-10-21,2025,Mercier,4BR+,2545.0,0.0223
2025-12-18,2025,Mercier,4BR+,2393.0,0.0457
2025-07-01,2025,Mercier,4BR+,2220.0,0.0307
2025-07-26,2025,Mercier,4BR+,2439.0,0.0274
2025-09-02,2025,Mercier,4BR+,2308.0,0.0354
2025-10-05,2025,Mercier,4BR+,2258.0,0.0406
2025-04-07,2025,Mercier,4BR+,2174.0,0.031
2025-12-06,2025,Mercier,4BR+,2317.0,0.0476
2025-12-01,2025,Mercier,4BR+,2521.0,0.0397
2025-04-21,2025,Mercier,4BR+,2075.0,0.0273
2025-12-02,2025,Villeray,Studio,1040.0,0.0186
2025-03-08,2025,Villeray,Studio,1080.0,0.0266
2025-03-03,2025,Villeray,Studio,983.0,0.027
2025-10-05,2025,Villeray,Studio,1075.0,0.0426
2025-05-04,2025,Villeray,Studio,1062.0,0.0312
2025-05-14,2025,Villeray,Studio,1172.0,0.0215
2025-10-22,2025,Villeray,Studio,1052.0,0.0239
2025-04-30,2025,Villeray,Studio,1234.0,0.0234
2025-03-14,2025,Villeray,Studio,923.0,0.0264
2025-09-24,2025,Villeray,Studio,1102.0,0.0272
2025-05-22,2025,Villeray,Studio,1129.0,0.0221
2025-11-12,2025,Villeray,Studio,1033.0,0.01
2025-11-18,2025,Villeray,Studio,1059.0,0.0218
2025-11-18,2025,Villeray,Studio,1028.0,0.0332
2025-05-23,2025,Villeray,Studio,1068.0,0.0304
2025-09-22,2025,Villeray,Studio,1131.0,0.0494
2025-09-12,2025,Villeray,Studio,1000.0,0.0274
2025-02-15,2025,Villeray,Studio,974.0,0.0427
2025-02-28,2025,Villeray,Studio,1002.0,0.0429
2025-02-20,2025,Villeray,Studio,1075.0,0.031
2025-03-09,2025,Villeray,Studio,1081.0,0.0299
2025-10-28,2025,Villeray,Studio,949.0,0.0382
2025-07-13,2025,Villeray,Studio,1083.0,0.026
2025-08-14,2025,Villeray,Studio,1212.0,0.0179
2025-03-05,2025,Villeray,Studio,1025.0,0.023
2025-08-13,2025,Villeray,Studio,1056.0,0.0256
2025-09-26,2025,Villeray,Studio,1127.0,0.0257
2025-03-15,2025,Villeray,Studio,1089.0,0.0395
2025-10-30,2025,Villeray,Studio,1207.0,0.0119
2025-10-16,2025,Villeray,Studio,947.0,0.0344
2025-11-12,2025,Villeray,Studio,1158.0,0.0343
2025-08-24,2025,Villeray,Studio,1167.0,0.0212
2025-08-01,2025,Villeray,Studio,932.0,0.046
2025-10-30,2025,Villeray,Studio,965.0,0.0319
2025-03-09,2025,Villeray,Studio,884.0,0.0298
2025-05-13,2025,Villeray,Studio,1155.0,0.0148
2025-05-16,2025,Villeray,Studio,965.0,0.0576
2025-08-09,2025,Villeray,Studio,1132.0,0.0411
2025-06-14,2025,Villeray,Studio,1030.0,0.0492
2025-12-22,2025,Villeray,Studio,1149.0,0.0139
2025-05-23,2025,Villeray,1BR,1334.0,0.0247
2025-12-16,2025,Villeray,1BR,1318.0,0.0411
2025-07-07,2025,Villeray,1BR,1451.0,0.024
2025-12-09,2025,Villeray,1BR,1269.0,0.0198
2025-08-14,2025,Villeray,1BR,1454.0,0.0277
2025-08-20,2025,Villeray,1BR,1324.0,0.0359
2025-10-11,2025,Villeray,1BR,1483.0,0.0306
2025-07-22,2025,Villeray,1BR,1380.0,0.034
2025-10-25,2025,Villeray,1BR,1467.0,0.0459
2025-04-26,2025,Villeray,1BR,1585.0,0.0281
2025-11-23,2025,Villeray,1BR,1286.0,0.0435
2025-03-04,2025,Villeray,1BR,1503.0,0.0321
2025-01-18,2025,Villeray,1BR,1378.0,0.0419
2025-10-06,2025,Villeray,1BR,1398.0,0.017
2025-12-21,2025,Villeray,1BR,1387.0,0.0313
2025-03-01,2025,Villeray,1BR,1393.0,0.0334
2025-12-28,2025,Villeray,1BR,1323.0,0.0263
2025-08-10,2025,Villeray,1BR,1247.0,0.0358
2025-01-02,2025,Villeray,1BR,1323.0,0.0276
2025-08-29,2025,Villeray,1BR,1466.0,0.0327
2025-04-22,2025,Villeray,1BR,1409.0,0.0467
2025-10-02,2025,Villeray,1BR,1619.0,0.0317
2025-08-29,2025,Villeray,1BR,1432.0,0.0413
2025-01-03,2025,Villeray,1BR,1427.0,0.0265
2025-06-18,2025,Villeray,1BR,1280.0,0.0326
2025-01-16,2025,Villeray,1BR,1415.0,0.0248
2025-07-02,2025,Villeray,1BR,1509.0,0.0366
2025-08-10,2025,Villeray,1BR,1302.0,0.021
2025-04-22,2025,Villeray,1BR,1309.0,0.0175
2025-09-20,2025,Villeray,1BR,1448.0,0.0458
2025-12-08,2025,Villeray,1BR,1458.0,0.0309
2025-06-23,2025,Villeray,1BR,1527.0,0.0308
2025-10-25,2025,Villeray,1BR,1836.0,0.0221
2025-09-08,2025,Villeray,1BR,1112.0,0.0267
2025-06-20,2025,Villeray,1BR,1357.0,0.0459
2025-12-28,2025,Villeray,1BR,1221.0,0.0222
2025-02-14,2025,Villeray,1BR,1579.0,0.0299
2025-02-09,2025,Villeray,1BR,1436.0,0.0278
2025-05-16,2025,Villeray,1BR,1345.0,0.0275
2025-06-27,2025,Villeray,1BR,1506.0,0.0245
2025-01-06,2025,Villeray,2BR,1992.0,0.0396
2025-09-03,2025,Villeray,2BR,1922.0,0.031
2025-08-03,2025,Villeray,2BR,1809.0,0.0377
2025-10-22,2025,Villeray,2BR,1817.0,0.0198
2025-06-17,2025,Villeray,2BR,1909.0,0.0489
2025-03-03,2025,Villeray,2BR,1954.0,0.0234
2025-08-11,2025,Villeray,2BR,1680.0,0.0285
2025-05-10,2025,Villeray,2BR,1933.0,0.047
2025-11-15,2025,Villeray,2BR,1952.0,0.0171
2025-10-24,2025,Villeray,2BR,1697.0,0.0447
2025-08-25,2025,Villeray,2BR,1680.0,0.0316
2025-12-30,2025,Villeray,2BR,1389.0,0.0238
2025-05-29,2025,Villeray,2BR,1848.0,0.036
2025-11-30,2025,Villeray,2BR,1699.0,0.0283
2025-03-23,2025,Villeray,2BR,1756.0,0.0386
2025-02-16,2025,Villeray,2BR,1995.0,0.0432
2025-05-31,2025,Villeray,2BR,1942.0,0.0232
2025-09-11,2025,Villeray,2BR,1762.0,0.0421
2025-06-24,2025,Villeray,2BR,1647.0,0.0372
2025-11-01,2025,Villeray,2BR,1758.0,0.0275
2025-09-18,2025,Villeray,2BR,1765.0,0.0208
2025-01-30,2025,Villeray,2BR,1848.0,0.0513
2025-10-06,2025,Villeray,2BR,1676.0,0.0352
2025-01-24,2025,Villeray,2BR,1953.0,0.025
2025-05-18,2025,Villeray,2BR,1875.0,0.0312
2025-07-04,2025,Villeray,2BR,1643.0,0.0324
2025-02-02,2025,Villeray,2BR,1873.0,0.0213
2025-08-02,2025,Villeray,2BR,1872.0,0.0357
2025-06-29,2025,Villeray,2BR,1766.0,0.027
2025-08-18,2025,Villeray,2BR,1653.0,0.0273
2025-03-16,2025,Villeray,2BR,2041.0,0.037
2025-09-07,2025,Villeray,2BR,1892.0,0.0408
2025-03-08,2025,Villeray,2BR,1598.0,0.0374
2025-01-29,2025,Villeray,2BR,2125.0,0.0308
2025-07-19,2025,Villeray,2BR,1972.0,0.0503
2025-11-12,2025,Villeray,2BR,1932.0,0.0379
2025-12-26,2025,Villeray,2BR,1875.0,0.0274
2025-04-19,2025,Villeray,2BR,2186.0,0.0118
2025-02-22,2025,Villeray,2BR,1656.0,0.0286
2025-11-05,2025,Villeray,2BR,2028.0,0.0176
2025-11-27,2025,Villeray,3BR,2199.0,0.0136
2025-10-23,2025,Villeray,3BR,2305.0,0.047
2025-09-15,2025,Villeray,3BR,2039.0,0.0336
2025-08-04,2025,Villeray,3BR,1989.0,0.0417
2025-10-17,2025,Villeray,3BR,2230.0,0.0129
2025-12-12,2025,Villeray,3BR,2402.0,0.0311
2025-03-01,2025,Villeray,3BR,2197.0,0.0487
2025-05-12,2025,Villeray,3BR,2090.0,0.0326
2025-02-24,2025,Villeray,3BR,2118.0,0.0187
2025-06-04,2025,Villeray,3BR,2359.0,0.0221
2025-03-16,2025,Villeray,3BR,1999.0,0.0355
2025-05-29,2025,Villeray,3BR,2335.0,0.0256
2025-04-24,2025,Villeray,3BR,2436.0,0.0292
2025-06-06,2025,Villeray,3BR,2118.0,0.0305
